X,Y,OBJECTID_12_13,Plant_ID,Plant_Name,Plant_Alias,Plant_Label,EIA_ID,MW,General_Fuel,Status,STEP_License_Status,Docket_ID,Street,City,State_,Zip_Code,Plant_County,Initial_Start_Date,Online_Year,Retire_Date,Peaker,Renewable_Energy,Gen_Count,RPS_Eligible,Utility_ID,Owner_Name,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,CEC_Jurisdictional_Plant,CEC_Link,Aerial,Elevation
-117.654386095084391,35.63527370226408,4822,S0297,Naval Air Weapons Station China Lake,China Lake NAWS,Naval Air Weapons Station China Lake,57764,11.12,Solar,Operating,,,729 East Bowen Road,China Lake,CA,93555,Kern,2012-09-17T00:00:00.000Z,2012,,0,1,1,1,14328,MetLide Capital Credit LP,,,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Ridgecrest North,Senate District 16,Assembly District 34,Congressional District 23,51-55%,54,,,"<a href="""">Google Earth</a>",685.82794189
-115.540580312079328,32.714143315010226,4823,S0298,Heber Solar Facility,,Heber Solar Facility,58398,10,Solar,Operating,,,855 Dogwood Road,Heber,CA,92249,Imperial,2014-04-23T00:00:00.000Z,2014,,0,1,1,1,9216,Radian Generation LLC,,,,Imperial Irrigation District,POU,IID,Imperial County Air Pollution Control District,Salton Sea,Heber,Senate District 40,Assembly District 56,Congressional District 51,86-90%,88,,,"<a href="""">Google Earth</a>",-1.4411341
-121.141667917284892,38.122111099644904,4824,S0301,Kettleman Solar,,Kettleman Solar,59633,1,Solar,Operating,,,,Lodi,CA,95240,San Joaquin,2014-03-01T00:00:00.000Z,2014,,0,1,1,1,14328,Clenera - Renewable Energy,,Stockton,Tesla-Bellota,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Waterloo,Senate District 5,Assembly District 12,Congressional District 9,41-45%,42,,,"<a href="""">Google Earth</a>",27.63188744
-119.415545594673517,36.66812028274763,4825,S0302,Terzian,Pristine Sun Fund 10 Fresno Pge Llc (2081 Terzian),Terzian,58918,1.25,Solar,Operating,,,4735 S. Englehart Ave.,Reedley,CA,93654,Fresno,2014-05-01T00:00:00.000Z,2014,,0,1,1,1,14328,Pristine Sun LLC,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Wahtoke,Senate District 14,Assembly District 23,Congressional District 22,81-85%,80,,,"<a href="""">Google Earth</a>",117.78985596
-121.149231613399564,38.135633375470213,4826,S0303,Bear Creek Solar,,Bear Creek Solar,58508,1.5,Solar,Operating,,,17016 N. Jack Tone Road,Lodi,CA,95240,San Joaquin,2014-01-01T00:00:00.000Z,2014,,0,1,1,1,14328,Bear Creek Solar LLC,,Stockton,Tesla-Bellota,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Lockeford,Senate District 5,Assembly District 12,Congressional District 9,41-45%,42,,,"<a href="""">Google Earth</a>",28.12999916
-118.888714411903294,35.145367931778537,4827,S0306,Orion 1 Solar,,Orion 1 Solar,58718,12.41,Solar,Operating,,,21713 Edison Road,Arvin,CA,93313,Kern,2014-04-01T00:00:00.000Z,2014,,0,1,1,1,14328,SunEdison,,,,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Weed Patch,Senate District 14,Assembly District 32,Congressional District 21,76-80%,79,,,"<a href="""">Google Earth</a>",124.0358429
-118.881605192355494,35.148874854683129,4828,S0307,Orion 2 Solar,,Orion 2 Solar,58721,8,Solar,Operating,,,15403 Enterprise Ave.,Lemoore,CA,93245,Kings,2014-06-01T00:00:00.000Z,2014,,0,1,1,1,14328,SunEdison,,,,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Weed Patch,Senate District 14,Assembly District 32,Congressional District 21,76-80%,79,,,"<a href="""">Google Earth</a>",125.1175766
-118.952094991078795,35.10587877859632,4829,S0308,Adobe Solar,,Adobe Solar,57651,20,Solar,Operating,,,6767 Crider Ave,Arvin,CA,93203,Kern,2014-05-01T00:00:00.000Z,2014,,0,1,1,1,14328,SunEdison,,,,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Mettler,Senate District 14,Assembly District 32,Congressional District 21,76-80%,79,,,"<a href="""">Google Earth</a>",125.07223511
-120.385058678419355,36.615535546974485,4830,S0312,Adams East  LLC,"RE Adams East, LLC.",Adams East LLC,58984,19,Solar,Operating,,,8008 S. Derrick Avenue,Mendota,CA,93668,Fresno,2014-12-01T00:00:00.000Z,2014,,0,1,1,1,14328,Dominion Solar - CA,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Levis,Senate District 12,Assembly District 31,Congressional District 21,86-90%,87,,,"<a href="""">Google Earth</a>",59.74077988
-118.182339607817752,35.014163913052926,4831,S0313,Camelot  LLC,"RE Camelot, LLC.",Camelot LLC,58983,45,Solar,Operating,,,13609 Holt Street,Mojave,CA,93501,Kern,2014-11-26T00:00:00.000Z,2014,,0,1,1,1,17609,Dominion Solar - CA,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Mojave,Senate District 16,Assembly District 36,Congressional District 23,76-80%,79,,,"<a href="""">Google Earth</a>",840.01989746
-118.183624886783562,35.019613185022671,4832,S0314,Columbia Two  LLC,"RE Columbia Two, LLC",Columbia Two LLC,58990,15,Solar,Operating,,,13655 Holt Street,Mojave,CA,93501,Kern,2014-11-26T00:00:00.000Z,2014,,0,1,1,1,17609,Dominion Solar - CA,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Mojave,Senate District 16,Assembly District 36,Congressional District 23,76-80%,79,,,"<a href="""">Google Earth</a>",839.26135254
-119.085140007674369,35.220562366730448,4833,S0316,Old River One LLC,"RE Old River One, LLC",Old River One LLC,58986,20,Solar,Operating,,,7701 Shafter Road,Bakersfield,CA,93313,Kern,2014-12-17T00:00:00.000Z,2014,,0,1,1,1,14328,Dominion Solar - CA,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Conner,Senate District 14,Assembly District 32,Congressional District 21,26-30%,28,,,"<a href="""">Google Earth</a>",98.14339447
-119.462164742524621,35.874781804664046,4834,S0320,White River Solar 2  LLC (White River West),,White River Solar 2 LLC (White River West),58973,19.8,Solar,Operating,,,4800 Road 50,Alpaugh,CA,93201,Tulare,2014-09-17T00:00:00.000Z,2014,,0,1,1,1,14328,CED California Holdings LLC,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Allensworth,Senate District 14,Assembly District 26,Congressional District 21,86-90%,89,,,"<a href="""">Google Earth</a>",63.82769775
-118.847547479074692,35.307599496304412,4835,S0321,Regulus Solar,,Regulus Solar,57650,60,Solar,Operating,,,13651 East Panama Lane,Bakersfield,CA,93307,Kern,2014-10-31T00:00:00.000Z,2014,,0,1,1,1,14328,SunEdison,,,,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Edison,Senate District 14,Assembly District 32,Congressional District 21,76-80%,79,,,"<a href="""">Google Earth</a>",178.65483093
-119.452769338426492,35.878595725290701,4836,S0323,Atwell Island PV Solar Generating Facility,,Atwell Island PV Solar Generating Facility,58366,20,Solar,Operating,,,1598 Road 48,Alpaugh,CA,93201,Tulare,2013-03-01T00:00:00.000Z,2013,,0,1,1,1,14328,Not Available,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Alpaugh,Senate District 14,Assembly District 26,Congressional District 21,86-90%,89,,,"<a href="""">Google Earth</a>",63.41552734
-115.471119349359341,33.080036848505529,4837,S0324,Alhambra Solar Facility,,Alhambra Solar Facility,58592,50,Solar,Operating,,,5926 Bailey Road,Calipatria,CA,92233,Imperial,2014-11-26T00:00:00.000Z,2014,,0,1,1,1,9216,Southern Power Company,,,,Imperial Irrigation District,POU,IID,Imperial County Air Pollution Control District,Salton Sea,Wiest,Senate District 40,Assembly District 56,Congressional District 51,,,,,"<a href="""">Google Earth</a>",-45.65075302
-115.471688169783761,33.143915273702326,4838,S0325,Arkansas Solar Facility,,Arkansas Solar Facility,58592,50,Solar,Operating,,,802 East Wilkinson Road,Calipatria,CA,92233,Imperial,2014-11-26T00:00:00.000Z,2014,,0,1,1,1,9216,Southern Power Company,,,,Imperial Irrigation District,POU,IID,Imperial County Air Pollution Control District,Salton Sea,Iris,Senate District 40,Assembly District 56,Congressional District 51,,,,,"<a href="""">Google Earth</a>",-47.61493683
-115.454341109657648,33.172964126934744,4839,S0326,Sonora Solar Facility,,Sonora Solar Facility,58592,50,Solar,Operating,,,7036 Wiest Road,Calipatria,CA,92233,Imperial,2014-11-26T00:00:00.000Z,2014,,0,1,1,1,9216,Southern Power Company,,,,Imperial Irrigation District,POU,IID,Imperial County Air Pollution Control District,Salton Sea,Iris,Senate District 40,Assembly District 56,Congressional District 51,,,,,"<a href="""">Google Earth</a>",-39.48989868
-119.126878731656035,35.450484002099415,4840,S0330,Shafter Solar LLC,,Shafter Solar LLC,59408,20,Solar,Operating,,,3701 Jewetta Avenue North,Shafter,CA,93263,Kern,2015-06-03T00:00:00.000Z,2015,,0,1,1,1,17609,Sharter Solar LLC,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Rosedale,Senate District 14,Assembly District 32,Congressional District 21,,,,,"<a href="""">Google Earth</a>",118.08753967
-119.575951122697006,35.59191406628657,4841,S0331,Cottonwood Goose Lake LLC,,Cottonwood Goose Lake LLC,59086,12,Solar,Operating,,,15004 Corcoran Road,Lost Hills,CA,93249,Kern,2015-04-28T00:00:00.000Z,2015,,0,1,1,1,14328,Dominion Solar - CA,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Semitropic,Senate District 14,Assembly District 32,Congressional District 21,86-90%,87,,,"<a href="""">Google Earth</a>",73.6231308
-119.459709945992117,35.815473361093524,4842,S0336,Atwell Island West LLC CED,,Atwell Island West LLC CED,59414,20,Solar,Operating,,,5189 Avenue 16,Alpaugh,CA,93201,Tulare,2015-06-25T00:00:00.000Z,2015,,0,1,1,1,14328,CED California Holdings LLC,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Allensworth,Senate District 14,Assembly District 26,Congressional District 21,86-90%,89,,,"<a href="""">Google Earth</a>",63.27153397
-120.805790755670543,36.928467300983542,4843,S0337,Vega Solar,,Vega Solar,59555,20,Solar,Operating,,,25200 S. Woo Road,Los Banos,CA,93635,Merced,2015-03-24T00:00:00.000Z,2015,,0,1,1,1,14328,SunEdison,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Charleston School,Senate District 12,Assembly District 21,Congressional District 16,91-95%,93,,,"<a href="""">Google Earth</a>",55.67638016
-120.417640595333935,36.730248215129457,4844,S0341,North Star Solar,,North Star Solar,58713,61.6,Solar,Operating,,,35200 W. California Avenue,Mendota,CA,93640,Fresno,2015-06-19T00:00:00.000Z,2015,,0,1,1,1,14328,North Star Solar LLC,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Coit Ranch,Senate District 12,Assembly District 31,Congressional District 21,96-100% (highest scores),95,,,"<a href="""">Google Earth</a>",61.16332626
-115.497408642268837,33.254262268758723,4845,S0342,Imperial Valley Solar Company (IVSC) 2 LLC,IVSC 2,Imperial Valley Solar Company (IVSC) 2 LLC,59433,20,Solar,Operating,,,8201 Cuff Road,Niland,CA,92257,Imperial,2015-08-06T00:00:00.000Z,2015,,0,1,1,1,9216,Dominion Solar - CA,,,,Imperial Irrigation District,POU,IID,Imperial County Air Pollution Control District,Salton Sea,Iris Wash,Senate District 40,Assembly District 56,Congressional District 51,,,,,"<a href="""">Google Earth</a>",-17.35228539
-115.532221999501999,33.165833000325108,4846,S0347,Calipatria Solar Farm,,Calipatria Solar Farm,59841,20,Solar,Operating,,,6703 Blair Road,Calipatria,CA,92233,Imperial,2016-02-12T00:00:00.000Z,2016,,0,1,1,1,9216,Southern Power Company,,,,Imperial Irrigation District,POU,IID,Imperial County Air Pollution Control District,Salton Sea,Niland,Senate District 40,Assembly District 56,Congressional District 51,81-85%,82,,,"<a href="""">Google Earth</a>",-59.33909607
-120.250003822411045,36.126074340740914,4847,S0349,Pleasant Valley State Prison,"CDCR - Pleasant Valley State Prison
",Pleasant Valley State Prison,59748,1.22,Solar,Operating,,,23436 W Jayne Ave,Coalinga,CA,93210,Fresno,2014-07-22T00:00:00.000Z,2014,,0,1,1,1,17609,SunEdison,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Guijarral Hills,Senate District 12,Assembly District 31,Congressional District 21,,,,,"<a href="""">Google Earth</a>",176.82279968
-120.243567204754143,36.126217782243614,4848,S0350,Coalinga State Hospital,DSH (CA) - Coalinga State Hospital,Coalinga State Hospital,59746,2,Solar,Operating,,,23436 W Jayne Ave,Coalinga,CA,93210,Fresno,2014-07-22T00:00:00.000Z,2014,,0,1,1,1,17609,SunEdison,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Guijarral Hills,Senate District 12,Assembly District 31,Congressional District 21,,,,,"<a href="""">Google Earth</a>",175.66392517
-119.226532057600551,35.775590998099283,4849,S0358,North Kern State Prison,"CDCR - North Kern State Prison
",North Kern State Prison,,1,Solar,Operating,,,2737 West Cecil Avenue,Delano,CA,93215,Kern,2011-12-22T00:00:00.000Z,2011,,0,1,1,1,17609,SunEdison,,Big Creek / Ventura,Vestal,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Delano East,Senate District 14,Assembly District 32,Congressional District 21,66-70%,67,,,"<a href="""">Google Earth</a>",104.3677063
-119.308999590775372,35.777492937881597,4850,S0359,North Kern State Prison II,CDCR - North Kern State Prison II ,North Kern State Prison II,,4,Solar,Operating,,,10248 Lytle Ave,Delano,CA,93215,Kern,2012-09-28T00:00:00.000Z,2012,,0,1,1,1,17609,SunEdison,,Big Creek / Ventura,Vestal,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Delano West,Senate District 14,Assembly District 32,Congressional District 21,,,,,"<a href="""">Google Earth</a>",80.41411591
-118.564047822589501,35.115903320945272,4851,S0375,CA Correctional Institution,CDCR - CA Correctional Institution,CA Correctional Institution,,1,Solar,Operating,,,24900 CA-202,Tehachapi,CA,93561,Kern,2012-02-22T00:00:00.000Z,2012,,0,1,1,1,17609,Silicon Ranch Corporation,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Cummings Mountain,Senate District 16,Assembly District 34,Congressional District 23,,,,,"<a href="""">Google Earth</a>",1196.79187012
-118.570810423591666,35.118142281542553,4852,S0376,CA Correctional Institution II,CDCR - CA Correctional Institution II,CA Correctional Institution II,,1.33,Solar,Operating,,,24900 CA-202,Tehachapi,CA,93561,Kern,2013-06-24T00:00:00.000Z,2013,,0,1,1,1,17609,SunEdison,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Cummings Mountain,Senate District 16,Assembly District 34,Congressional District 23,,,,,"<a href="""">Google Earth</a>",1184.57653809
-118.921486070972193,36.415713304951126,4853,S0385,"Marinos Ventures LLC - (at 331kW, under 1MW)",,"Marinos Ventures
",,0.33,Solar,Operating,,,40106 Pierce Drive,Three Rivers,CA,93271,Tulare,2000-01-01T00:00:00.000Z,2000,,0,1,1,1,14328,Marinos Ventures LLC,,Big Creek / Ventura,Rector,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Kaweah,Senate District 8,Assembly District 23,Congressional District 23,46-50%,45,,,"<a href="""">Google Earth</a>",251.16252136
-117.629912431213086,33.556371417432779,4854,S0388,Ladera Ranch I,,"Ladera Ranch I
",,0.05,Solar,Operating,,,999 Corporate Dr,Ladera Ranch,CA,92694,San Diego,2007-07-24T00:00:00.000Z,2007,,0,1,1,1,16609,San Diego Gas & Electric (SDG&E),,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,South Coast Air Quality Management District,South Coast,San Juan Capistrano,Senate District 36,Assembly District 73,Congressional District 49,6-10%,10,,,"<a href="""">Google Earth</a>",179.43264771
-116.003011783272413,33.116107989970828,4855,S0408,Seville Solar One,,Seville Solar One,59722,20,Solar,Operating,,,2085 C West Highway 78,Ocotillo Wells,CA,,San Diego,2015-12-30T00:00:00.000Z,2015,,0,1,1,1,9216,Duke Energy Renewables,,,,Imperial Irrigation District,POU,IID,Imperial County Air Pollution Control District,Salton Sea,Borrego Mountain SE,Senate District 40,Assembly District 56,Congressional District 51,61-65%,65,,,"<a href="""">Google Earth</a>",-4.29910278
-116.003557101074065,33.109041384812073,4856,S0409,Seville Solar Two,,Seville Solar Two,59492,30,Solar,Operating,,,2085 C West Highway 78,Ocotillo Wells,CA,,San Diego,2015-12-24T00:00:00.000Z,2015,,0,1,1,1,9216,Duke Energy Renewables,,,,Imperial Irrigation District,POU,IID,Imperial County Air Pollution Control District,Salton Sea,Borrego Mountain SE,Senate District 40,Assembly District 56,Congressional District 51,61-65%,65,,,"<a href="""">Google Earth</a>",-8.50334549
-119.327517379397207,35.114192648781945,4857,S0412,Maricopa West Solar PV,,Maricopa West Solar PV,59607,20,Solar,Operating,,,23321 Soiuth Lake Road,Taft,CA,93268,Kern,2015-12-30T00:00:00.000Z,2015,,0,1,1,1,14328,Dominion Solar - CA,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Pentland,Senate District 16,Assembly District 34,Congressional District 23,76-80%,78,,,"<a href="""">Google Earth</a>",124.07779694
-120.323979776139538,37.121047447187401,4858,S0421,Adera Solar,,Adera Solar,60027,20,Solar,Operating,,,,Chowchilla,CA,93610,Madera,2015-12-01T00:00:00.000Z,2015,,0,1,1,1,14328,Adera Solar LLC,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Chowchilla,Senate District 12,Assembly District 5,Congressional District 16,81-85%,84,,,"<a href="""">Google Earth</a>",64.45370483
-120.433549398791257,36.726000350138492,4859,S0423,Citizen Solar B,,Citizen Solar B,59738,5,Solar,Operating,,,35564 W Califonia Ave,Mendota,CA,93640,Fresno,2015-11-24T00:00:00.000Z,2015,,0,1,1,1,14328,Citizen Solar B LLC,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Coit Ranch,Senate District 12,Assembly District 31,Congressional District 21,96-100% (highest scores),95,,,"<a href="""">Google Earth</a>",65.55897522
-120.101753669788224,36.616066716502395,4860,S0425,Fresno Solar South,,Fresno Solar South,60083,1.5,Solar,Operating,,,,San Joaquin,CA,93660,Fresno,2015-10-01T00:00:00.000Z,2015,,0,1,1,1,14328,Fresno Cogeneration,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Helm,Senate District 12,Assembly District 31,Congressional District 21,86-90%,88,,,"<a href="""">Google Earth</a>",57.31241989
-120.104485645094911,36.617008676897839,4861,S0426,Fresno Solar West,,Fresno Solar West,60083,1.5,Solar,Operating,,,,San Joaquin,CA,93660,Fresno,2015-10-01T00:00:00.000Z,2015,,0,1,1,1,14328,Fresno Cogeneration,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Helm,Senate District 12,Assembly District 31,Congressional District 21,86-90%,88,,,"<a href="""">Google Earth</a>",56.99753571
-118.877123047347069,35.32731691937429,4862,S0427,Hayworth Solar Farm,,Hayworth Solar Farm,59009,26.66,Solar,Operating,,,17001 Muller Road,Bakersfield,CA,93307,Kern,2015-11-01T00:00:00.000Z,2015,,0,1,1,1,14328,"8me, LLC",,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Lamont,Senate District 16,Assembly District 34,Congressional District 23,81-85%,80,,,"<a href="""">Google Earth</a>",156.91748047
-120.484443999185373,37.26777800003854,4863,S0429,Merced Solar,Merced Solar,Merced Solar,59265,1.5,Solar,Operating,,,,Merced,CA,95340,Merced,2015-04-01T00:00:00.000Z,2015,,0,1,1,1,14328,Merced Solar LLC,,Greater Fresno,,Merced Irrigation District,POU,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Merced,Senate District 12,Assembly District 21,Congressional District 16,81-85%,81,,,"<a href="""">Google Earth</a>",48.52765656
-120.482499999096433,37.26777800003854,4864,S0430,Mission Solar,Mission Solar,Mission Solar,59267,1.5,Solar,Operating,,,,Merced,CA,95340,Merced,2015-04-01T00:00:00.000Z,2015,,0,1,1,1,14328,Mission Solar LLC,,Greater Fresno,,Merced Irrigation District,POU,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Merced,Senate District 12,Assembly District 21,Congressional District 16,81-85%,81,,,"<a href="""">Google Earth</a>",48.72445297
-118.809425155034589,35.315551003989171,4865,S0431,Redcrest Solar Farm,,Redcrest Solar Farm,58831,16.66,Solar,Operating,,,3562 Towerline Road,Bakersfield,CA,93307,Kern,2015-08-01T00:00:00.000Z,2015,,0,1,1,1,17609,"8me, LLC",,,,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Edison,Senate District 14,Assembly District 32,Congressional District 21,76-80%,79,,,"<a href="""">Google Earth</a>",233.55091858
-115.349825972936372,35.624175998735964,4866,S0436,Silver State Power South (NV),,"Silver State
",58644,250,Solar,Operating,,,2250 East Primm BLVD,Clark,NV,92301,Clark,2015-10-01T00:00:00.000Z,2015,,0,1,1,1,17609,"Silver State Solar Power South, LLC",,,,,,,,,Desert,,,,,,,,"<a href="""">Google Earth</a>",841.0949707
-120.648550525992292,37.058279459647629,4867,S0437,"Sun Harvest Solar NDP1
",,Sun Harvest Solar NDP1,59687,1.5,Solar,Operating,,,15968 San Juan Road,Dos Palos,CA,93620,Merced,2015-05-01T00:00:00.000Z,2015,,0,1,1,1,14328,SunHarvest Solar,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Delta Ranch,Senate District 12,Assembly District 21,Congressional District 16,91-95%,92,,,"<a href="""">Google Earth</a>",32.68914795
-115.657579846547065,32.665798227205151,4868,S0440,"Imperial Solar Energy Center West
",,Imperial Solar Energy Center West,57491,148.7,Solar,Operating,,,3020 West County Road 16,Seeley,CA,92273,Imperial,2016-04-12T00:00:00.000Z,2016,,0,1,1,1,16609,Tenaska Inc.,,,,Imperial Irrigation District,POU,CALISO,Imperial County Air Pollution Control District,Salton Sea,Mount Signal,Senate District 40,Assembly District 56,Congressional District 51,86-90%,88,,,"<a href="""">Google Earth</a>",-3.76499987
-121.047670709559299,37.119336103051388,4869,S0443,Quinto Solar PV Project,"Solar Star California XIII, Llc 30560 W Mccabe Road Gustine CA",Quinto Solar PV Project,59339,108,Solar,Operating,,,30560 W McCabe Road,Gustine,CA,95322,Merced,2015-11-25T00:00:00.000Z,2015,,0,1,1,1,14328,SunPower Capital Services,,,,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,San Luis Dam,Senate District 12,Assembly District 21,Congressional District 16,91-95%,91,,,"<a href="""">Google Earth</a>",65.83833313
-118.823951368624677,35.323520483600618,4870,S0445,Woodmere Solar Farm,,Woodmere Solar Farm,59008,15,Solar,Operating,,,16161 Muller Road,Bakersfield,CA,93307,Kern,2015-12-22T00:00:00.000Z,2015,,0,1,1,1,14328,"8me, LLC",,,,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Edison,Senate District 14,Assembly District 32,Congressional District 21,76-80%,79,,,"<a href="""">Google Earth</a>",217.24201965
-120.242777992556199,36.396688217574166,4871,S0458,Buford Five Points Solar Park (Excelsior),,Buford Five Points Solar Park (Excelsior),59523,60,Solar,Operating,,,24117 W Excelsior,Five Points,CA,93624,Fresno,2016-08-23T00:00:00.000Z,2016,,0,1,1,1,14328,Clenera - Renewable Energy,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Westside,Senate District 12,Assembly District 31,Congressional District 21,61-65%,63,,,"<a href="""">Google Earth</a>",83.97896576
-121.131385416063935,37.39156724522261,4872,S0459,Frontier Solar LLC,,Frontier Solar LLC,59776,20,Solar,Operating,,,31001 Davis Road,Newman,CA,95360,Stanislaus,2016-06-07T00:00:00.000Z,2016,,0,1,1,1,14328,Clenera - Renewable Energy,,Stockton,Tesla-Bellota,Pacific Gas & Electric Company,IOU,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Patterson,Senate District 12,Assembly District 21,Congressional District 10,76-80%,79,,,"<a href="""">Google Earth</a>",73.94667053
-115.54644058861625,32.801804053389205,4873,S0461,ECPV Solar,,ECPV Solar,58621,20,Solar,Operating,,,485 E Villa Avenue,El Centro,CA,92243,Imperial,2013-10-01T00:00:00.000Z,2013,,0,1,1,1,9216,Sol Orchard Imperial 1 LLC,,,,Imperial Irrigation District,POU,IID,Imperial County Air Pollution Control District,Salton Sea,El Centro,Senate District 40,Assembly District 56,Congressional District 51,96-100% (highest scores),95,,,"<a href="""">Google Earth</a>",-14.56596756
-119.213913372498865,36.318384389018775,4874,S0516,Sequoia PV1,,Sequoia PV1,58593,7.5,Solar,Operating,,,401 Terry Avenue,Farmersville,CA,93233,Tulare,2014-03-27T00:00:00.000Z,2014,,0,1,2,1,14328,Coronal Group LLC,,Big Creek / Ventura,Rector,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Exeter,Senate District 14,Assembly District 26,Congressional District 22,46-50%,49,,,"<a href="""">Google Earth</a>",110.86760712
-119.036776348609507,36.098826248933214,4875,S0518,Sequoia PV3,,Sequoia PV3,59004,3,Solar,Operating,,,860 W North Grand Avenue,Porterville,CA,93257,Tulare,2014-08-01T00:00:00.000Z,2014,,0,1,1,1,14328,Coronal Group LLC,,Big Creek / Ventura,Vestal,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Porterville,Senate District 14,Assembly District 26,Congressional District 23,71-75%,72,,,"<a href="""">Google Earth</a>",137.34416199
